1725,"Видеозапись смерть антифашистам», размещенная на Интернет – странице http://vkontakte.ru (id15338492) социальной сети «ВКонтакте»",2012-10-30,решение Эжвинского районного суда г. Сыктывкара от 30.10.2012,http://minjust.ru/ru/node/4722
1726,"Видеозапись «смерть антифашистам!», размещенная на Интернет – странице http://vkontakte.ru (id15338492) социальной сети «ВКонтакте»",2012-10-30,решение Эжвинского районного суда г. Сыктывкара от 30.10.2012,http://minjust.ru/ru/node/4723
1727,"Видеозапись « смерть хачам», размещенная на Интернет – странице http://vkontakte.ru (id15338492) социальной сети «ВКонтакте»",2012-10-30,решение Эжвинского районного суда г. Сыктывкара от 30.10.2012,http://minjust.ru/ru/node/4724
1728,"Видеозапись «формат 18 (мне его жалко: ()», размещенная на Интернет – странице http://vkontakte.ru (id15338492) социальной сети «ВКонтакте»",2012-10-30,решение Эжвинского районного суда г. Сыктывкара от 30.10.2012,http://minjust.ru/ru/node/4725
1729,"Видеозапись «Чечня! Вот так вот поступают со славянами», размещенная на Интернет – странице http://vkontakte.ru (id15338492) социальной сети «ВКонтакте»",2012-10-30,решение Эжвинского районного суда г. Сыктывкара от 30.10.2012,http://minjust.ru/ru/node/4726
1730,"Аудиозапись « «25/17 – Будь белым», размещенная на Интернет – странице http://vkontakte.ru (id15338492) социальной сети «ВКонтакте»",2012-10-30,решение Эжвинского районного суда г. Сыктывкара от 30.10.2012,http://minjust.ru/ru/node/4727
1731,"Аудиозапись «Антихачевский рынок – Хачики е..аные», размещенная на Интернет – странице http://vkontakte.ru (id15338492) социальной сети «ВКонтакте»",2012-10-30,решение Эжвинского районного суда г. Сыктывкара от 30.10.2012,http://minjust.ru/ru/node/4728
1732,"Аудиозапись «Антихачевский рэп-Хачики», размещенная на Интернет – странице http://vkontakte.ru (id15338492) социальной сети «ВКонтакте»",2012-10-30,решение Эжвинского районного суда г. Сыктывкара от 30.10.2012,http://minjust.ru/ru/node/4729
1733,"Аудиозапись «С_П_Р_О_Т – Расист», размещенная на Интернет – странице http://vkontakte.ru (id15338492) социальной сети «ВКонтакте»",2012-10-30,решение Эжвинского районного суда г. Сыктывкара от 30.10.2012,http://minjust.ru/ru/node/4730
1734,"Аудиозапись С_П_Р_О_Т – Россия для ___», размещенная на Интернет – странице http://vkontakte.ru (id15338492) социальной сети «ВКонтакте»",2012-10-30,решение Эжвинского районного суда г. Сыктывкара от 30.10.2012,http://minjust.ru/ru/node/4731
1735,"Аудиозапись « Саня Правый – Бей хачей», размещенная на Интернет – странице http://vkontakte.ru (id15338492) социальной сети «ВКонтакте»",2012-10-30,решение Эжвинского районного суда г. Сыктывкара от 30.10.2012,http://minjust.ru/ru/node/4732
1736,"Аудиозапись «Спецшкола – Реж антифу», размещенная на Интернет – странице http://vkontakte.ru (id15338492) социальной сети «ВКонтакте»",2012-10-30,решение Эжвинского районного суда г. Сыктывкара от 30.10.2012,http://minjust.ru/ru/node/4733
1737,"Аудиозапись «Железный Порядок – Солдат (Славянская Месть), размещенная на Интернет – странице http://vkontakte.ru (id15338492) социальной сети «ВКонтакте»",2012-10-30,решение Эжвинского районного суда г. Сыктывкара от 30.10.2012,http://minjust.ru/ru/node/4734
1738,Видеоролик «Настоящие мусульманки» шахидки ИншАллаха»,2012-11-21,решение Заводского районного суда г. Кемерово от 21.11.2012,http://minjust.ru/ru/node/4738
1739,Видеоролик «Заявление джамаата «Муваххидун Ар-РУСИ»,2012-11-21,решение Заводского районного суда г. Кемерово от 21.11.2012,http://minjust.ru/ru/node/4739
1740,Видеоролик «Имарат Кавказ»,2012-11-21,решение Заводского районного суда г. Кемерово от 21.11.2012,http://minjust.ru/ru/node/4740
1741,"Видеоролик «Россия для русских», размещенный на интернет-странице id70272149 интернет-сайта www.vkontakte.ru",2012-11-12,решение Заводского районного суда г. Орла от 12.11.2012,http://minjust.ru/ru/node/4741
1742,"Видеоролик «Русские скины», размещенный на интернет-странице id70272149 интернет-сайта www.vkontakte.ru",2012-11-12,решение Заводского районного суда г. Орла от 12.11.2012,http://minjust.ru/ru/node/4742
1743,"Статья «Заявление Амира Темир-Хан-Шуринского сектора Асаду Ллаха», подписанная Амиром муджахидов Темир-Хан-Шуринского сектора Асаду-Ллахом",2012-12-27,решение Дзержинского районного суда Калужской области от 27.12.2012,http://minjust.ru/ru/node/4743
1744,"Информационный материал - статья неизвестного автора «Р.Ошроев. «Творец истории З.Б.Кипкеева»» и комментарии к ней, размещенные в период с 29 ноября 2008 года по 02 декабря 2008 года в сети Интернет на сайте «http://www.elot.ru» пользователями сети под никами: «уафэ», «Алмасты», «Свобода пастбищам», «Щ1 эблэ» и «Сталин»",2012-12-12,решение Черкесского городского суда Карачаево-Черкесской Республики от 12.12.2012,http://minjust.ru/ru/node/4750
1745,"Видеоролик (материал) «Обращение скинов к русскому народу», обнаруженный в информационно-телекоммуникационной сети Интернет",2012-11-21,решение Центрального районного суда г. Читы от 21.11.2012,http://minjust.ru/ru/node/4751
1746,"Информационный материал, размещенный в глобальной информационной сети Интернет, в форме видеозаписи под названием «Запрещенная на ТВ социальная реклама»",2012-12-21,решение Центрального районного суда г. Новокузнецка Кемеровской области от 21.12.2012,http://minjust.ru/ru/node/4752
1747,"Информационный материал – видеообращение под наименованием «Последнее наставление Темборы Долова (шахида инша Аллах) родителям и мусульманам», обнаруженный и изъятый в ходе мониторинга глобальной телекоммуникационной сети Интернет на сайте «www.islamdin.biz»",2012-12-26,решение Зольского районного суда Кабардино-Балкарской Республики от 26.12.2012,http://minjust.ru/ru/node/4753
1748,"Книга Бадиуззамана Саида Нурси «Десятое слово. О воскрешении из мертвых» из собрания сочинений «Рисале-и Нур», издательство Mega Printing House, Istanbul, год издания не указан, 115с. (тираж не указан",2012-11-06,решение Центрального районного суда г. Калининграда от 27.09.2012 и определение Центрального районного суда г. Калининграда от 06.11.2012,http://minjust.ru/ru/node/4754
1749,"Книга Бадиуззамана Саида Нурси «Путеводитель для молодежи» из собрания сочинений «Рисале-и Нур» (перевод с турецкого языка Т.Н. Галимова, М.Ш. Абдуллаева), издательство ОАО «Типография «Новости», Москва, 2006 г., 222 с. (тираж 1000 экз",2012-11-06,решение Центрального районного суда г. Калининграда от 27.09.2012 и определение Центрального районного суда г. Калининграда от 06.11.2012,http://minjust.ru/ru/node/4755
1750,"Книга Бадиуззамана Саида Нурси «Слова» из собрания сочинений «Рисале-и Нур» (перевод с турецкого языка Ибрахима Салиха), издательство Hizmet Vakfi Yayinlari, Istanbul, Turkiye, 2009 г., 968 с. (тираж не указан",2012-11-06,решение Центрального районного суда г. Калининграда от 27.09.2012 и определение Центрального районного суда г. Калининграда от 06.11.2012,http://minjust.ru/ru/node/4756
1751,"Книга Бадиуззамана Саида Нурси «Письма» из собрания сочинений «Рисале-и Нур» (перевод с турецкого языка Тахира Алимова), издательство Hizmet Vakfi Yayinlari, Istanbul, Turkiye, 2011 г., 655 с. (тираж не указан",2012-11-06,решение Центрального районного суда г. Калининграда от 27.09.2012 и определение Центрального районного суда г. Калининграда от 06.11.2012,http://minjust.ru/ru/node/4757
1752,"Книга Бадиуззамана Саида Нурси «Сравнение веры и неверия» из собрания сочинений «Рисале-и Нур», издательство Sozler Publications (перевод с турецкого М.Г. Тамимдарова), Istanbul, Turkiye, 2011 г., 238 с. (тираж не указан",2012-11-06,решение Центрального районного суда г. Калининграда от 27.09.2012 и определение Центрального районного суда г. Калининграда от 06.11.2012,http://minjust.ru/ru/node/4758
1753,"Брошюра Бадиуззамана Саида Нурси «Тайна человеческого «Я» и мельчайшей частицы» из собрания сочинений «Рисале-и Нур», издательство Sozler Publications, Istanbul, Turkiye, 2010 г., 75 с. (тираж не указан",2012-11-06,решение Центрального районного суда г. Калининграда от 27.09.2012 и определение Центрального районного суда г. Калининграда от 06.11.2012,http://minjust.ru/ru/node/4759
1754,"Книга Мэри Ф. Велд «Ислам в современной Турции. Интеллектуальная биография Бадиуззамана Саида Нурси» издательство Solzer Publications (перевод с английского Ц. Теофанова), Istambul, Turkiye, 2008 г., 444 с. (тираж не указан",2012-11-06,решение Центрального районного суда г. Калининграда от 27.09.2012 и определение Центрального районного суда г. Калининграда от 06.11.2012,http://minjust.ru/ru/node/4760
1755,"Книга Бадиуззамана Саида Нурси «Двадцать шестое сияние. Сияние для пожилых» из собрания сочинений «Рисале-и Нур», издательство Solzer Publications, Istanbul, Turkiye, 2006 г., 121 с. (тираж не указан",2012-11-06,решение Центрального районного суда г. Калининграда от 27.09.2012 и определение Центрального районного суда г. Калининграда от 06.11.2012,http://minjust.ru/ru/node/4761
1756,"Книга Бадиуззамана Саида Нурси «Трактат о природе» из собрания сочинений «Рисале-и Нур» (перевод с турецкого языка М.Г. Тамимдарова), издательство Sozler Yayinevi, Istanbul, 70 с. (тираж 20000 экз",2012-11-06,решение Центрального районного суда г. Калининграда от 27.09.2012 и определение Центрального районного суда г. Калининграда от 06.11.2012,http://minjust.ru/ru/node/4762
1757,"Книга Бадиуззамана Саида Нурси «Десятое слово. О воскрешении из мертвых» из собрания сочинений «Рисале-и Нур» (перевод с турецкого языка Ибрахима Салиха), издательство Hizmet Vakfi Yayinlari, Istanbul, Turkiye, 2010 г., 143 с. (тираж не указан",2012-11-06,решение Центрального районного суда г. Калининграда от 27.09.2012 и определение Центрального районного суда г. Калининграда от 06.11.2012,http://minjust.ru/ru/node/4763
1758,"Книга Бадиуззамана Саида Нурси «Двадцать третье слово» из собрания сочинений «Рисале-и Нур», издательство Ihlas Nur Nesriyat, Ankara, 2005 г.), 87 с. (тираж не указан",2012-11-06,решение Центрального районного суда г. Калининграда от 27.09.2012 и определение Центрального районного суда г. Калининграда от 06.11.2012,http://minjust.ru/ru/node/4764
1759,"Книга Бадиуззамана Саида Нурси «Путь сунны (избранное)» из собрания произведений «Рисале-и Нур» (перевод с турецкого языка М.Г. Тамимдарова), издательство Sozler Publications, Istanbul, Turkiye, 2010 г., 224 c. (тираж не указан",2012-11-06,решение Центрального районного суда г. Калининграда от 27.09.2012 и определение Центрального районного суда г. Калининграда от 06.11.2012,http://minjust.ru/ru/node/4765
1760,"Книга Бадиуззамана Саида Нурси «Десятое слово. О воскресении из мертвых» из собрания сочинений «Рисале-и Нур» (перевод с турецкого языка Т.Н. Галимова, М.Ш. Абдуллаева), издательство ОАО «Можайский полиграфический комбинат», г. Можайск, 2006 г., 125 с. (тираж 1000 экз",2012-11-06,решение Центрального районного суда г. Калининграда от 27.09.2012 и определение Центрального районного суда г. Калининграда от 06.11.2012,http://minjust.ru/ru/node/4766
1761,"Книга Бадиуззамана Саида Нурси «Путеводитель для молодежи» из собрания сочинений «Рисале-и Нур» (перевод с турецкого языка Ибрахима Салиха), издательство Hizmet Vakfi Yayinlari, Istanbul, 2010 г., 220 с. (тираж не указан",2012-11-06,решение Центрального районного суда г. Калининграда от 27.09.2012 и определение Центрального районного суда г. Калининграда от 06.11.2012,http://minjust.ru/ru/node/4767
1762,"Брошюра Бадиуззамана Саида Нурси «Урок искренности» из собрания сочинений «Рисале-и Нур» (перевод с турецкого языка), издательство Sozler Publications, Istanbul, 2011 г., 48 с. (тираж не указан",2012-11-06,решение Центрального районного суда г. Калининграда от 27.09.2012 и определение Центрального районного суда г. Калининграда от 06.11.2012,http://minjust.ru/ru/node/4768
1763,"Книга Бадиуззамана Саида Нурси «Великое знамение. Часть первая. Наблюдения одного путешественника, спрашивающего у вселенной про своего Создателя» из собрания сочинений «Рисале-и Нур», издательство Sozler Publications, Istanbul, Turkiye, 2006 г., 160 с. (тираж не указан",2012-11-06,решение Центрального районного суда г. Калининграда от 27.09.2012 и определение Центрального районного суда г. Калининграда от 06.11.2012,http://minjust.ru/ru/node/4769
1764,"Информационный материал под названием «Мечеть», публично размещенный с 10 апреля по 16 мая 2012 года на сайте www.orlec.ru в сети интернет",2013-01-15,решение Советского районного суда г. Орла от 03.10.2012 и апелляционное определение Судебной коллегии по гражданским делам Орловского областного суда от 15.01.2013,http://minjust.ru/ru/node/4827
1765,"Информационный материал под названием «Аквариум», публично размещенный с 10 апреля по 16 мая 2012 года на сайте www.orlec.ru в сети интернет",2013-01-15,решение Советского районного суда г. Орла от 03.10.2012 и апелляционное определение Судебной коллегии по гражданским делам Орловского областного суда от 15.01.2013,http://minjust.ru/ru/node/4828
1766,"Информационный материал под названием «Экономика», публично размещенный с 10 апреля по 16 мая 2012 года на сайте www.orlec.ru в сети интернет",2013-01-15,решение Советского районного суда г. Орла от 03.10.2012 и апелляционное определение Судебной коллегии по гражданским делам Орловского областного суда от 15.01.2013,http://minjust.ru/ru/node/4829
1767,"Информационный материал под названием «Националистические стычки в Орлеце?», публично размещенный с 10 апреля по 16 мая 2012 года на сайте www.orlec.ru в сети интернет",2013-01-15,решение Советского районного суда г. Орла от 03.10.2012 и апелляционное определение Судебной коллегии по гражданским делам Орловского областного суда от 15.01.2013,http://minjust.ru/ru/node/4830
1768,"Информационный материал под названием «UPDATE», публично размещенный с 10 апреля по 16 мая 2012 года на сайте www.orlec.ru в сети интернет",2013-01-15,решение Советского районного суда г. Орла от 03.10.2012 и апелляционное определение Судебной коллегии по гражданским делам Орловского областного суда от 15.01.2013,http://minjust.ru/ru/node/4831
1769,"Информационный материал под названием «Ностальжи?», публично размещенный с 10 апреля по 16 мая 2012 года на сайте www.orlec.ru в сети интернет",2013-01-15,решение Советского районного суда г. Орла от 03.10.2012 и апелляционное определение Судебной коллегии по гражданским делам Орловского областного суда от 15.01.2013,http://minjust.ru/ru/node/4832
1770,"Музыкальная композиция «Убей иммигранта Feat. Ленина Пакет», исполняемая музыкальной группой Бухенвальд Флава",2012-10-15,решение Центрального районного суда г. Новокузнецка Кемеровской области от 15.10.2012,http://minjust.ru/ru/node/4833
1771,Журнал «Аль-Ваъй» № 241 – март 2007 года,2012-12-05,решение Сибайского городского суда Республики Башкортостан от 05.12.2012,http://minjust.ru/ru/node/4834
1772,Журнал «Аль-Ваъй» № 272 – сентябрь 2009 года,2012-12-05,решение Сибайского городского суда Республики Башкортостан от 05.12.2012,http://minjust.ru/ru/node/4835
1773,Журнал «Аль-Ваъй» № 270-271 на 256 листах,2012-11-12,решение Октябрьского районного суда города Иваново от 12.11.2012,http://minjust.ru/ru/node/4841
1774,Журнал «Аль-Ваъй» № 273 на 58 листах,2012-11-12,решение Октябрьского районного суда города Иваново от 12.11.2012,http://minjust.ru/ru/node/4842
1775,Брошюра «Ответ Абд ул Азиза на статью под названием «Шейху Анвару Аль Авлаки: Вопрос о методе восстановления «Халифата» на 12 листах,2012-11-12,решение Октябрьского районного суда города Иваново от 12.11.2012,http://minjust.ru/ru/node/4843
1776,"Брошюра (без названия) с цитатами из сур Корана и комментариями к ним на 76 листах. Брошюра начинается со стр. 5 словами – «О вы, которые уверовали!...». Страница 6 начинается словами «Демократия, привнесенная западными кафирами в исламские страны, является системой, которая не имеет никакого отношения к Исламу». Страница 76 брошюры (последняя) заканчивается словами «…Скверно это пристанище!»",2012-11-12,решение Октябрьского районного суда города Иваново от 12.11.2012,http://minjust.ru/ru/node/4844
1777,"Видеофайл: «Иммигрант 2009 - наша реальность, смотрите сначало это а потом про скинов», http://vk.com/id6393111_157774005, загружен 17.12.2010 в 19:47:36 (109.188.0.241), автор исходного ролика http://vkontakte.ru/id30259461, прямая ссылка: http://video470.vkadre.ru/assets/videos/9358a61155b6-96766480.vk.flv",2012-12-03,решение Лефортовского районного суда г. Москвы от 03.12.2012,http://minjust.ru/ru/node/4845
1778,"Видеозапись под названием «Наш путь только Джихад», размещенная на странице социальной компьютерной сети «Вконтакте» http://vkontakte.ru/id82853615",2012-12-28,решение Орджоникидзевского районного суда г. Уфы Республики Башкортостан от 28.12.2012,http://minjust.ru/ru/node/4860
1779,"Видеозапись под названием «Воины Аллаха из Пакистана», размещенная на странице социальной компьютерной сети «Вконтакте» http://vkontakte.ru/id133943295",2012-12-28,решение Орджоникидзевского районного суда г. Уфы Республики Башкортостан от 28.12.2012,http://minjust.ru/ru/node/4861
1780,"Информационные материалы, размещенные на интернет-сайте http://www.kavkaznews.blogspot.com, являющимся информационным ресурсом международной организации «Имарат Кавказ» («Кавказский Эмират»",2012-11-22,решение Новоуренгойского городского суда Ямало-Ненецкого автономного округа от 22.11.2012,http://minjust.ru/ru/node/4862
1781,"Видеоматериал, содержащийся в видео файле «Формат 18 – «Я русский»",2013-01-11,решение Центрального районного суда г. Воронежа от 11.01.2013,http://minjust.ru/ru/node/4865
1782,"Видеоматериал, содержащийся в видео файле «Операция «Белый вагон 2»",2013-01-11,решение Центрального районного суда г. Воронежа от 11.01.2013,http://minjust.ru/ru/node/4866
1783,"Видеоматериал, содержащийся в видео файле «С нами или против нас!»",2013-01-11,решение Центрального районного суда г. Воронежа от 11.01.2013,http://minjust.ru/ru/node/4867
1784,"Видеоматериал, содержащийся в видео файле «RGD 88 - Черные рожи»",2013-01-11,решение Центрального районного суда г. Воронежа от 11.01.2013,http://minjust.ru/ru/node/4868
1785,"Текст аудиоматериала, содержащийся в аудиофайле «Legion 14 - Я русский»",2013-01-11,решение Центрального районного суда г. Воронежа от 11.01.2013,http://minjust.ru/ru/node/4869
1786,"Текст аудиоматериала, содержащийся в аудиофайле «Банды Москвы - Иммигрант, убирайся вон!»",2013-01-11,решение Центрального районного суда г. Воронежа от 11.01.2013,http://minjust.ru/ru/node/4870
1787,"Текст аудиоматериала, содержащийся в аудиофайле «Дэвид Лэйн - Письме мертвой Рассе!!! 14/88»",2013-01-11,решение Центрального районного суда г. Воронежа от 11.01.2013,http://minjust.ru/ru/node/4871
1788,"Текст аудиоматериала, содержащийся в аудиофайле «Циклон-Б - Мертвый жид»",2013-01-11,решение Центрального районного суда г. Воронежа от 11.01.2013,http://minjust.ru/ru/node/4872
1789,"Текст аудиоматериала, содержащийся в аудиофайле «Любирецкий корпус - 14/88»",2013-01-11,решение Центрального районного суда г. Воронежа от 11.01.2013,http://minjust.ru/ru/node/4873
1790,"Текст аудиоматериала, содержащийся в аудиофайле «Чикисты? - А мы береты!»",2013-01-11,решение Центрального районного суда г. Воронежа от 11.01.2013,http://minjust.ru/ru/node/4874
1791,Информационный материал – книга Эдуарда Дрюмона «Еврейская Франция» под общей редакцией В.Л. Миронова,2012-12-12,решение Динского районного суда Краснодарского края от 12.12.2012,http://minjust.ru/ru/node/4875
1792,Листовка «Предательство как способ жизни»,2011-05-26,решение Центрального районного суда г. Новокузнецка Кемеровской области от 26.05.2011,http://minjust.ru/ru/node/4928
1793,"Материалы, содержащие нацистскую атрибутику или символику, атрибутику и символику, сходную с нацистской атрибутикой или символикой до степени смешения, размещенные в социальной сети Интернет пользователем, зарегистрированным под условным наименованием «Ярослав Прозоров» на Интернет-странице http://vk.com/id 167947493",2012-12-03,решение Ленинского районного суда г. Уфы Республики Башкортостан от 03.12.2012,http://minjust.ru/ru/node/4929
1794,"Видеоролик «Русь не Орда», размещенный Тенитиловым Артуром Дмитриевичем 01 февраля 1994 года рождения в социальной сети «В контакте» на своей странице «Артур «Хозяин Стратегических Семян» Тенитилов г. Орел»",2012-11-29,решение Советского районного суда г. Орла от 29.11.2012,http://minjust.ru/ru/node/4930
1795,"Информационный материал - «Доку Умаров», видео-файл, продолжительностью 04 мин. 03 сек., размещенный на интернет - ресурсе (сайте) http:/vk.com/id143067607",2013-01-28,решения Кировского районного суда г. Ростова-на-Дону от 15.01.2013 и от 28.01.2013,http://minjust.ru/ru/node/4931
1796,"Видеоматериал, размещенный пользователем «Артём Зобнин» по адресу: http://vk.com/id32344210 в социальной сети «В Контакте» информационно-телекоммуникационной сети Интернет – «Встреча Д. Дёмушкина (лидер Славянского Союза) с ветераном ВОВ»",2013-01-14,решение Межгорьевского городского суда Республики Башкортостан от 14.01.2013,http://minjust.ru/ru/node/4932
1797,"Видеоматериал, размещенный пользователем «Артём Зобнин» по адресу: http://vk.com/id32344210 в социальной сети «В Контакте» информационно-телекоммуникационной сети Интернет – «SKINHEAD» фильм II»",2013-01-14,решение Межгорьевского городского суда Республики Башкортостан от 14.01.2013,http://minjust.ru/ru/node/4933
1798,"Видеоматериал, размещенный пользователем «Артём Зобнин» по адресу: http://vk.com/id32344210 в социальной сети «В Контакте» информационно-телекоммуникационной сети Интернет – «Культ национализма»",2013-01-14,решение Межгорьевского городского суда Республики Башкортостан от 14.01.2013,http://minjust.ru/ru/node/4934
1799,"Книга «Мухтасар Ильми- Халь. Введение в Ислам», перевод с турецкого, Москва, издательство ООО «Издательская группа «САД», 2009 г., тираж 13000 экз., 1-е издание, объем 168 страниц печатного текста на русском языке",2012-12-24,решение Арсеньевского городского суда Приморского края от 24.12.2012,http://minjust.ru/ru/node/4935
1800,"Книга «Культура поведения в исламе» автор Мусса Кязым Гюлчур, издательство «Диля», 2008 г., тираж ограниченный единовременный, объем 181 страница печатного текста на русском языке",2012-12-24,решение Арсеньевского городского суда Приморского края от 24.12.2012,http://minjust.ru/ru/node/4936
1801,"Книга «Очищение сердца и тела от грязи многобожия и неверия» автор Ахмад ибн Хаджар Аллу Бутами, первое издание центра переводов «Тахвиду-с-Суфуф», Арабская республика Египет, Каир, 2009 г. объем 150 страниц печатного текста на русском языке",2012-12-24,решение Арсеньевского городского суда Приморского края от 24.12.2012,http://minjust.ru/ru/node/4937
1802,"Материалы, размещенные по электронному адресу http://vkontakte.ru/club11550749 в группе «Kampfmacht National – Sozialismus», в разделе «Свежие новости»: «Программные установки режима №30.09.2009» Новая политически – социальная платформа nacizma. Идеология и политика нацистского режима «K.N.S», основанные на расизме, антисемитизме и дарвинизме",2013-02-08,решение Курчатовского городского суда Курской области от 21.09.2012 и определение о разъяснении решения Курчатовского городского суда Курской области от 08.02.2013,http://minjust.ru/ru/node/4938
1803,"Статья «Кафиры не преуспеют», расположенная по адресу http://guraba.info/2011-02-27-49-46/28-facty/1354-2012-06-29-06-15-39.html, опубликованная в международной компьютерной сети «Интернет» на информационном сайте http://guraba.info",2013-02-06,решение Ленинского районного суда г. Саранска Республики Мордовия от 06.02.2013,http://minjust.ru/ru/node/4978
1804,"Cтатья «На вопросы мусульман отвечает Кадий ВД - Амир Горного Сектора ВД Мухаммад Абу Усман», расположенная по адресу http://guraba.info/2011-02-27-17-51-38/7-otveti/1225-2011-12-31-23-13-59.html, опубликованная в международной компьютерной сети «Интернет» на информационном сайте http://guraba.info",2013-02-06,решение Ленинского районного суда г. Саранска Республики Мордовия от 06.02.2013,http://minjust.ru/ru/node/4979
1805,"Cтатья «На вопросы мусульман отвечает Кадий ВД - Амир Горного Сектора ВД Мухаммад Абу Усман. Часть-2», расположенная по адресу http://guraba.info/2011-02-27-17-51-38/7-otveti/1234-2.html, опубликованная в международной компьютерной сети «Интернет» на информационном сайте http://guraba.info",2013-02-06,решение Ленинского районного суда г. Саранска Республики Мордовия от 06.02.2013,http://minjust.ru/ru/node/4980
1806,"Cтатья «На вопросы мусульман отвечает Кадий ВД - Амир Горного Сектора ВД Мухаммад Абу Усман. Часть-3», расположенная по адресу http://guraba.info/2011-02-27-17-51-38/7-otveti/1271-3htmI, опубликованная в международной компьютерной сети «Интернет» на информационном сайте http://guraba.info",2013-02-06,решение Ленинского районного суда г. Саранска Республики Мордовия от 06.02.2013,http://minjust.ru/ru/node/4981
1807,"Текстовая информация - статус: «Мир содрогнись и на колени встань мусульмани идут на джихад ин ша Аллах!!! Аллаху акбар!!!», на Интернетсайте www.odnoklassniki.ru, странице «М_У_Д_Ж_А_Х_Е_Д МУРАТ ХУТ - 01»",2013-02-27,решение Теучежского районного суда Республики Адыгея от 14.11.2012 и определение Теучежского районного суда Республики Адыгея от 27.02.2013,http://minjust.ru/ru/node/4982
1808,"Текстовая информация - статус: «Мир содрогнись и на колени встань мусульмани идут на джихад», на Интернетсайте www.odnoklassniki.ru, странице «М_У_Д_Ж_А_Х_Е_Д МУРАТ ХУТ - 01»",2013-02-27,решение Теучежского районного суда Республики Адыгея от 14.11.2012 и определение Теучежского районного суда Республики Адыгея от 27.02.2013,http://minjust.ru/ru/node/4983
1809,"Текстовая информация - статус: «Если защищать свою религию и свою честь это терроризм...тогда мы террористы!!! Аллаху акбар!!!»,на Интернетсайте www.odnoklassniki.ru, странице «М_У_Д_Ж_А_Х_Е_Д МУРАТ ХУТ - 01»",2013-02-27,решение Теучежского районного суда Республики Адыгея от 14.11.2012 и определение Теучежского районного суда Республики Адыгея от 27.02.2013,http://minjust.ru/ru/node/4984
1810,"Текстовая информация - статус: «Шахидам рай не верным пламя ада! Аллаху акбар!!!», на Интернетсайте www.odnoklassniki.ru, странице «М_У_Д_Ж_А_Х_Е_Д МУРАТ ХУТ - 01»",2013-02-27,решение Теучежского районного суда Республики Адыгея от 14.11.2012 и определение Теучежского районного суда Республики Адыгея от 27.02.2013,http://minjust.ru/ru/node/4985
1811,"Текстовая информация - статус: «Истина брат это вера ислама вечна милость Аллаха мирам! Аллаху акбар!», на Интернетсайте www.odnoklassniki.ru, странице «М_У_Д_Ж_А_Х_Е_Д МУРАТ ХУТ - 01»",2013-02-27,решение Теучежского районного суда Республики Адыгея от 14.11.2012 и определение Теучежского районного суда Республики Адыгея от 27.02.2013,http://minjust.ru/ru/node/4986
1812,"Текстовая информация - статус: «Всегда защищайте Кавказ идите прямой дорогой а если настал смертный час и враг вновь стоит у порога народ смерть призревший ни раз воскликни! Аллах и свобода!!! Аллаху акбар!!!», на Интернетсайте www.odnoklassniki.ru, странице «М_У_Д_Ж_А_Х_Е_Д МУРАТ ХУТ - 01»",2013-02-27,решение Теучежского районного суда Республики Адыгея от 14.11.2012 и определение Теучежского районного суда Республики Адыгея от 27.02.2013,http://minjust.ru/ru/node/4987
1813,"Видеоматериал, содержащийся в видеофайле: «Амир ИК Доку Абу Усман о назначении Амира Дагестана», размещенный в сети «Интернет» по адресу: http://www.youtube.com/user/dkoumr?feature=watch",2013-01-16,решение Ленинского районного суда г. Воронежа от 16.01.2013,http://minjust.ru/ru/node/4988
1814,"Видеоматериал, содержащийся в видеофайле: «Амир ИК: Вспоминайте нас в ваших молитвах!», размещенный в сети «Интернет» по адресу: http://www.youtube.com/user/dkoumr?feature=watch",2013-01-16,решение Ленинского районного суда г. Воронежа от 16.01.2013,http://minjust.ru/ru/node/4989
1815,"Видеоматериал, содержащийся в видеофайле: «Обращение Амира ИК к мусульманам и к моджахедам», размещенный в сети «Интернет» по адресу: http://www.youtube.com/user/dkoumr?feature=watch",2013-01-16,решение Ленинского районного суда г. Воронежа от 16.01.2013,http://minjust.ru/ru/node/4990
1816,"Видеоматериал, содержащийся в видеофайле: «Призыв Амира ИК мусульманам России выходить на Джихад», размещенный в сети «Интернет» по адресу: http://www.youtube.com/user/dkoumr?feature=watch",2013-01-16,решение Ленинского районного суда г. Воронежа от 16.01.2013,http://minjust.ru/ru/node/4991
